id,sport_key,sport_title,commence_time,home_team,away_team,bookmakers,snapshot_time_pacific,snapshot_time_utc
e3c70531715a7b1b9ce284c384c8bd0d,basketball_nba,NBA,2026-01-11T20:10:00Z,Orlando Magic,New Orleans Pelicans,"[{'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2026-01-11T18:59:54Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:54Z', 'outcomes': [{'name': 'New Orleans Pelicans', 'price': 1.93, 'point': 6.5}, {'name': 'Orlando Magic', 'price': 1.89, 'point': -6.5}]}]}, {'key': 'fliff', 'title': 'Fliff', 'last_update': '2026-01-11T18:59:53Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:53Z', 'outcomes': [{'name': 'New Orleans Pelicans', 'price': 1.91, 'point': 7.0}, {'name': 'Orlando Magic', 'price': 1.91, 'point': -7.0}]}]}, {'key': 'hardrockbet', 'title': 'Hard Rock Bet', 'last_update': '2026-01-11T18:59:16Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:16Z', 'outcomes': [{'name': 'New Orleans Pelicans', 'price': 1.95, 'point': 6.5}, {'name': 'Orlando Magic', 'price': 1.87, 'point': -6.5}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2026-01-11T18:59:27Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:27Z', 'outcomes': [{'name': 'New Orleans Pelicans', 'price': 1.85, 'point': 7.5}, {'name': 'Orlando Magic', 'price': 1.98, 'point': -7.5}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2026-01-11T18:59:39Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:39Z', 'outcomes': [{'name': 'New Orleans Pelicans', 'price': 1.94, 'point': 7.0}, {'name': 'Orlando Magic', 'price': 1.94, 'point': -7.0}]}]}, {'key': 'betonlineag', 'title': 'BetOnline.ag', 'last_update': '2026-01-11T18:59:54Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:54Z', 'outcomes': [{'name': 'New Orleans Pelicans', 'price': 1.91, 'point': 7.0}, {'name': 'Orlando Magic', 'price': 1.91, 'point': -7.0}]}]}, {'key': 'espnbet', 'title': 'theScore Bet', 'last_update': '2026-01-11T18:59:27Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:27Z', 'outcomes': [{'name': 'New Orleans Pelicans', 'price': 2.0, 'point': 6.5}, {'name': 'Orlando Magic', 'price': 1.83, 'point': -6.5}]}]}, {'key': 'betus', 'title': 'BetUS', 'last_update': '2026-01-11T18:59:27Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:27Z', 'outcomes': [{'name': 'New Orleans Pelicans', 'price': 1.91, 'point': 7.0}, {'name': 'Orlando Magic', 'price': 1.91, 'point': -7.0}]}]}, {'key': 'bovada', 'title': 'Bovada', 'last_update': '2026-01-11T18:59:53Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:53Z', 'outcomes': [{'name': 'New Orleans Pelicans', 'price': 1.87, 'point': 7.0}, {'name': 'Orlando Magic', 'price': 1.95, 'point': -7.0}]}]}, {'key': 'betanysports', 'title': 'BetAnything', 'last_update': '2026-01-11T18:59:39Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:39Z', 'outcomes': [{'name': 'New Orleans Pelicans', 'price': 1.91, 'point': 7.0}, {'name': 'Orlando Magic', 'price': 1.91, 'point': -7.0}]}]}, {'key': 'betparx', 'title': 'betPARX', 'last_update': '2026-01-11T18:59:40Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:39Z', 'outcomes': [{'name': 'New Orleans Pelicans', 'price': 1.89, 'point': 6.5}, {'name': 'Orlando Magic', 'price': 1.92, 'point': -6.5}]}]}, {'key': 'ballybet', 'title': 'Bally Bet', 'last_update': '2026-01-11T18:59:39Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:39Z', 'outcomes': [{'name': 'New Orleans Pelicans', 'price': 1.89, 'point': 6.5}, {'name': 'Orlando Magic', 'price': 1.92, 'point': -6.5}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2026-01-11T18:59:26Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:26Z', 'outcomes': [{'name': 'New Orleans Pelicans', 'price': 1.88, 'point': 6.5}, {'name': 'Orlando Magic', 'price': 1.89, 'point': -6.5}]}]}, {'key': 'mybookieag', 'title': 'MyBookie.ag', 'last_update': '2026-01-11T18:59:27Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:27Z', 'outcomes': [{'name': 'New Orleans Pelicans', 'price': 1.91, 'point': 7.0}, {'name': 'Orlando Magic', 'price': 1.91, 'point': -7.0}]}]}, {'key': 'betmgm', 'title': 'BetMGM', 'last_update': '2026-01-11T18:59:41Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:41Z', 'outcomes': [{'name': 'New Orleans Pelicans', 'price': 1.98, 'point': 6.5}, {'name': 'Orlando Magic', 'price': 1.85, 'point': -6.5}]}]}]",2026-01-11T11:00:01.948676-08:00,2026-01-11T19:00:01Z
7895da09d75f61761b080b8763233dbf,basketball_nba,NBA,2026-01-11T20:40:00Z,Memphis Grizzlies,Brooklyn Nets,"[{'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2026-01-11T18:59:54Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:54Z', 'outcomes': [{'name': 'Brooklyn Nets', 'price': 1.91, 'point': 7.5}, {'name': 'Memphis Grizzlies', 'price': 1.91, 'point': -7.5}]}]}, {'key': 'fliff', 'title': 'Fliff', 'last_update': '2026-01-11T18:59:53Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:53Z', 'outcomes': [{'name': 'Brooklyn Nets', 'price': 1.91, 'point': 7.5}, {'name': 'Memphis Grizzlies', 'price': 1.87, 'point': -7.5}]}]}, {'key': 'hardrockbet', 'title': 'Hard Rock Bet', 'last_update': '2026-01-11T18:59:16Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:16Z', 'outcomes': [{'name': 'Brooklyn Nets', 'price': 1.91, 'point': 7.0}, {'name': 'Memphis Grizzlies', 'price': 1.91, 'point': -7.0}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2026-01-11T18:59:27Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:27Z', 'outcomes': [{'name': 'Brooklyn Nets', 'price': 1.93, 'point': 7.5}, {'name': 'Memphis Grizzlies', 'price': 1.89, 'point': -7.5}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2026-01-11T18:59:39Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:39Z', 'outcomes': [{'name': 'Brooklyn Nets', 'price': 1.99, 'point': 7.5}, {'name': 'Memphis Grizzlies', 'price': 1.9, 'point': -7.5}]}]}, {'key': 'betonlineag', 'title': 'BetOnline.ag', 'last_update': '2026-01-11T18:59:54Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:54Z', 'outcomes': [{'name': 'Brooklyn Nets', 'price': 1.95, 'point': 7.5}, {'name': 'Memphis Grizzlies', 'price': 1.87, 'point': -7.5}]}]}, {'key': 'espnbet', 'title': 'theScore Bet', 'last_update': '2026-01-11T18:59:27Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:27Z', 'outcomes': [{'name': 'Brooklyn Nets', 'price': 1.91, 'point': 7.5}, {'name': 'Memphis Grizzlies', 'price': 1.87, 'point': -7.5}]}]}, {'key': 'betus', 'title': 'BetUS', 'last_update': '2026-01-11T18:59:27Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:27Z', 'outcomes': [{'name': 'Brooklyn Nets', 'price': 1.95, 'point': 7.5}, {'name': 'Memphis Grizzlies', 'price': 1.87, 'point': -7.5}]}]}, {'key': 'bovada', 'title': 'Bovada', 'last_update': '2026-01-11T18:59:53Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:53Z', 'outcomes': [{'name': 'Brooklyn Nets', 'price': 1.95, 'point': 7.0}, {'name': 'Memphis Grizzlies', 'price': 1.87, 'point': -7.0}]}]}, {'key': 'betanysports', 'title': 'BetAnything', 'last_update': '2026-01-11T18:59:39Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:39Z', 'outcomes': [{'name': 'Brooklyn Nets', 'price': 1.91, 'point': 7.5}, {'name': 'Memphis Grizzlies', 'price': 1.91, 'point': -7.5}]}]}, {'key': 'mybookieag', 'title': 'MyBookie.ag', 'last_update': '2026-01-11T18:59:27Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:27Z', 'outcomes': [{'name': 'Brooklyn Nets', 'price': 1.91, 'point': 7.5}, {'name': 'Memphis Grizzlies', 'price': 1.91, 'point': -7.5}]}]}, {'key': 'ballybet', 'title': 'Bally Bet', 'last_update': '2026-01-11T18:59:39Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:39Z', 'outcomes': [{'name': 'Brooklyn Nets', 'price': 1.91, 'point': 7.5}, {'name': 'Memphis Grizzlies', 'price': 1.91, 'point': -7.5}]}]}, {'key': 'betparx', 'title': 'betPARX', 'last_update': '2026-01-11T18:59:40Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:39Z', 'outcomes': [{'name': 'Brooklyn Nets', 'price': 1.91, 'point': 7.5}, {'name': 'Memphis Grizzlies', 'price': 1.91, 'point': -7.5}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2026-01-11T18:59:26Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:26Z', 'outcomes': [{'name': 'Brooklyn Nets', 'price': 1.88, 'point': 7.5}, {'name': 'Memphis Grizzlies', 'price': 1.89, 'point': -7.5}]}]}, {'key': 'betmgm', 'title': 'BetMGM', 'last_update': '2026-01-11T18:59:41Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:41Z', 'outcomes': [{'name': 'Brooklyn Nets', 'price': 1.95, 'point': 7.5}, {'name': 'Memphis Grizzlies', 'price': 1.87, 'point': -7.5}]}]}]",2026-01-11T11:00:01.948676-08:00,2026-01-11T19:00:01Z
ee0ac8f02833830683b95a6d680bf8f5,basketball_nba,NBA,2026-01-11T23:10:00Z,Portland Trail Blazers,New York Knicks,"[{'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2026-01-11T18:59:54Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:54Z', 'outcomes': [{'name': 'New York Knicks', 'price': 1.89, 'point': -5.0}, {'name': 'Portland Trail Blazers', 'price': 1.93, 'point': 5.0}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2026-01-11T18:59:39Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:39Z', 'outcomes': [{'name': 'New York Knicks', 'price': 1.99, 'point': -5.5}, {'name': 'Portland Trail Blazers', 'price': 1.9, 'point': 5.5}]}]}, {'key': 'betonlineag', 'title': 'BetOnline.ag', 'last_update': '2026-01-11T18:59:54Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:54Z', 'outcomes': [{'name': 'New York Knicks', 'price': 1.95, 'point': -5.5}, {'name': 'Portland Trail Blazers', 'price': 1.87, 'point': 5.5}]}]}, {'key': 'mybookieag', 'title': 'MyBookie.ag', 'last_update': '2026-01-11T18:59:27Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:27Z', 'outcomes': [{'name': 'New York Knicks', 'price': 1.91, 'point': -5.0}, {'name': 'Portland Trail Blazers', 'price': 1.91, 'point': 5.0}]}]}, {'key': 'fliff', 'title': 'Fliff', 'last_update': '2026-01-11T18:59:53Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:53Z', 'outcomes': [{'name': 'New York Knicks', 'price': 1.91, 'point': -5.0}, {'name': 'Portland Trail Blazers', 'price': 1.91, 'point': 5.0}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2026-01-11T18:59:27Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:27Z', 'outcomes': [{'name': 'New York Knicks', 'price': 1.87, 'point': -4.5}, {'name': 'Portland Trail Blazers', 'price': 1.95, 'point': 4.5}]}]}, {'key': 'espnbet', 'title': 'theScore Bet', 'last_update': '2026-01-11T18:59:27Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:27Z', 'outcomes': [{'name': 'New York Knicks', 'price': 2.0, 'point': -5.5}, {'name': 'Portland Trail Blazers', 'price': 1.83, 'point': 5.5}]}]}, {'key': 'hardrockbet', 'title': 'Hard Rock Bet', 'last_update': '2026-01-11T18:59:16Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:16Z', 'outcomes': [{'name': 'New York Knicks', 'price': 1.91, 'point': -4.5}, {'name': 'Portland Trail Blazers', 'price': 1.91, 'point': 4.5}]}]}, {'key': 'betus', 'title': 'BetUS', 'last_update': '2026-01-11T18:59:27Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:27Z', 'outcomes': [{'name': 'New York Knicks', 'price': 1.91, 'point': -5.5}, {'name': 'Portland Trail Blazers', 'price': 1.91, 'point': 5.5}]}]}, {'key': 'bovada', 'title': 'Bovada', 'last_update': '2026-01-11T18:59:53Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:53Z', 'outcomes': [{'name': 'New York Knicks', 'price': 1.95, 'point': -5.0}, {'name': 'Portland Trail Blazers', 'price': 1.87, 'point': 5.0}]}]}, {'key': 'betanysports', 'title': 'BetAnything', 'last_update': '2026-01-11T18:59:39Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:39Z', 'outcomes': [{'name': 'New York Knicks', 'price': 1.91, 'point': -5.5}, {'name': 'Portland Trail Blazers', 'price': 1.91, 'point': 5.5}]}]}, {'key': 'ballybet', 'title': 'Bally Bet', 'last_update': '2026-01-11T18:59:39Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:39Z', 'outcomes': [{'name': 'New York Knicks', 'price': 1.93, 'point': -5.5}, {'name': 'Portland Trail Blazers', 'price': 1.88, 'point': 5.5}]}]}, {'key': 'betmgm', 'title': 'BetMGM', 'last_update': '2026-01-11T18:59:41Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:41Z', 'outcomes': [{'name': 'New York Knicks', 'price': 1.95, 'point': -5.5}, {'name': 'Portland Trail Blazers', 'price': 1.87, 'point': 5.5}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2026-01-11T18:59:26Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:26Z', 'outcomes': [{'name': 'New York Knicks', 'price': 1.92, 'point': -5.5}, {'name': 'Portland Trail Blazers', 'price': 1.85, 'point': 5.5}]}]}, {'key': 'betparx', 'title': 'betPARX', 'last_update': '2026-01-11T18:59:40Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:39Z', 'outcomes': [{'name': 'New York Knicks', 'price': 1.93, 'point': -5.5}, {'name': 'Portland Trail Blazers', 'price': 1.88, 'point': 5.5}]}]}]",2026-01-11T11:00:01.948676-08:00,2026-01-11T19:00:01Z
c392141a8f0eb03db56a0f0dca86dd14,basketball_nba,NBA,2026-01-11T23:10:00Z,Toronto Raptors,Philadelphia 76ers,"[{'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2026-01-11T18:59:54Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:54Z', 'outcomes': [{'name': 'Philadelphia 76ers', 'price': 1.87, 'point': -2.5}, {'name': 'Toronto Raptors', 'price': 1.95, 'point': 2.5}]}]}, {'key': 'fliff', 'title': 'Fliff', 'last_update': '2026-01-11T18:59:53Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:53Z', 'outcomes': [{'name': 'Philadelphia 76ers', 'price': 1.91, 'point': -3.0}, {'name': 'Toronto Raptors', 'price': 1.91, 'point': 3.0}]}]}, {'key': 'hardrockbet', 'title': 'Hard Rock Bet', 'last_update': '2026-01-11T18:59:16Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:16Z', 'outcomes': [{'name': 'Philadelphia 76ers', 'price': 1.87, 'point': -2.5}, {'name': 'Toronto Raptors', 'price': 1.95, 'point': 2.5}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2026-01-11T18:59:27Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:27Z', 'outcomes': [{'name': 'Philadelphia 76ers', 'price': 1.89, 'point': -2.5}, {'name': 'Toronto Raptors', 'price': 1.93, 'point': 2.5}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2026-01-11T18:59:39Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:39Z', 'outcomes': [{'name': 'Philadelphia 76ers', 'price': 1.99, 'point': -3.0}, {'name': 'Toronto Raptors', 'price': 1.9, 'point': 3.0}]}]}, {'key': 'betonlineag', 'title': 'BetOnline.ag', 'last_update': '2026-01-11T18:59:54Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:54Z', 'outcomes': [{'name': 'Philadelphia 76ers', 'price': 1.95, 'point': -3.0}, {'name': 'Toronto Raptors', 'price': 1.87, 'point': 3.0}]}]}, {'key': 'espnbet', 'title': 'theScore Bet', 'last_update': '2026-01-11T18:59:27Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:27Z', 'outcomes': [{'name': 'Philadelphia 76ers', 'price': 1.83, 'point': -2.5}, {'name': 'Toronto Raptors', 'price': 2.0, 'point': 2.5}]}]}, {'key': 'betus', 'title': 'BetUS', 'last_update': '2026-01-11T18:59:27Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:27Z', 'outcomes': [{'name': 'Philadelphia 76ers', 'price': 1.91, 'point': -3.0}, {'name': 'Toronto Raptors', 'price': 1.91, 'point': 3.0}]}]}, {'key': 'bovada', 'title': 'Bovada', 'last_update': '2026-01-11T18:59:53Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:53Z', 'outcomes': [{'name': 'Philadelphia 76ers', 'price': 1.87, 'point': -4.0}, {'name': 'Toronto Raptors', 'price': 1.95, 'point': 4.0}]}]}, {'key': 'betanysports', 'title': 'BetAnything', 'last_update': '2026-01-11T18:59:39Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:39Z', 'outcomes': [{'name': 'Philadelphia 76ers', 'price': 1.91, 'point': -3.0}, {'name': 'Toronto Raptors', 'price': 1.91, 'point': 3.0}]}]}, {'key': 'mybookieag', 'title': 'MyBookie.ag', 'last_update': '2026-01-11T18:59:27Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:27Z', 'outcomes': [{'name': 'Philadelphia 76ers', 'price': 1.91, 'point': -3.0}, {'name': 'Toronto Raptors', 'price': 1.91, 'point': 3.0}]}]}, {'key': 'betmgm', 'title': 'BetMGM', 'last_update': '2026-01-11T18:59:41Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:41Z', 'outcomes': [{'name': 'Philadelphia 76ers', 'price': 1.87, 'point': -2.5}, {'name': 'Toronto Raptors', 'price': 1.95, 'point': 2.5}]}]}, {'key': 'ballybet', 'title': 'Bally Bet', 'last_update': '2026-01-11T18:59:39Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:39Z', 'outcomes': [{'name': 'Philadelphia 76ers', 'price': 1.92, 'point': -3.0}, {'name': 'Toronto Raptors', 'price': 1.89, 'point': 3.0}]}]}, {'key': 'betparx', 'title': 'betPARX', 'last_update': '2026-01-11T18:59:40Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:39Z', 'outcomes': [{'name': 'Philadelphia 76ers', 'price': 1.92, 'point': -3.0}, {'name': 'Toronto Raptors', 'price': 1.89, 'point': 3.0}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2026-01-11T18:59:26Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:26Z', 'outcomes': [{'name': 'Philadelphia 76ers', 'price': 1.89, 'point': -3.0}, {'name': 'Toronto Raptors', 'price': 1.88, 'point': 3.0}]}]}]",2026-01-11T11:00:01.948676-08:00,2026-01-11T19:00:01Z
1b53cc188b7e6da183c7ee206c966a12,basketball_nba,NBA,2026-01-12T00:10:00Z,Oklahoma City Thunder,Miami Heat,"[{'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2026-01-11T18:59:54Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:54Z', 'outcomes': [{'name': 'Miami Heat', 'price': 1.88, 'point': 14.5}, {'name': 'Oklahoma City Thunder', 'price': 1.94, 'point': -14.5}]}]}, {'key': 'mybookieag', 'title': 'MyBookie.ag', 'last_update': '2026-01-11T18:46:41Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:46:41Z', 'outcomes': [{'name': 'Miami Heat', 'price': 1.91, 'point': 14.0}, {'name': 'Oklahoma City Thunder', 'price': 1.91, 'point': -14.0}]}]}, {'key': 'fliff', 'title': 'Fliff', 'last_update': '2026-01-11T18:59:53Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:53Z', 'outcomes': [{'name': 'Miami Heat', 'price': 1.91, 'point': 14.0}, {'name': 'Oklahoma City Thunder', 'price': 1.91, 'point': -14.0}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2026-01-11T18:59:27Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:27Z', 'outcomes': [{'name': 'Miami Heat', 'price': 1.89, 'point': 14.5}, {'name': 'Oklahoma City Thunder', 'price': 1.93, 'point': -14.5}]}]}, {'key': 'hardrockbet', 'title': 'Hard Rock Bet', 'last_update': '2026-01-11T18:59:16Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:16Z', 'outcomes': [{'name': 'Miami Heat', 'price': 1.91, 'point': 14.0}, {'name': 'Oklahoma City Thunder', 'price': 1.91, 'point': -14.0}]}]}, {'key': 'betonlineag', 'title': 'BetOnline.ag', 'last_update': '2026-01-11T18:59:54Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:54Z', 'outcomes': [{'name': 'Miami Heat', 'price': 1.95, 'point': 14.0}, {'name': 'Oklahoma City Thunder', 'price': 1.87, 'point': -14.0}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2026-01-11T18:59:39Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:39Z', 'outcomes': [{'name': 'Miami Heat', 'price': 1.99, 'point': 14.0}, {'name': 'Oklahoma City Thunder', 'price': 1.9, 'point': -14.0}]}]}, {'key': 'bovada', 'title': 'Bovada', 'last_update': '2026-01-11T18:59:53Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:53Z', 'outcomes': [{'name': 'Miami Heat', 'price': 1.91, 'point': 14.0}, {'name': 'Oklahoma City Thunder', 'price': 1.91, 'point': -14.0}]}]}, {'key': 'espnbet', 'title': 'theScore Bet', 'last_update': '2026-01-11T18:59:27Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:27Z', 'outcomes': [{'name': 'Miami Heat', 'price': 1.87, 'point': 14.5}, {'name': 'Oklahoma City Thunder', 'price': 1.95, 'point': -14.5}]}]}, {'key': 'betanysports', 'title': 'BetAnything', 'last_update': '2026-01-11T18:59:39Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:39Z', 'outcomes': [{'name': 'Miami Heat', 'price': 1.95, 'point': 14.0}, {'name': 'Oklahoma City Thunder', 'price': 1.87, 'point': -14.0}]}]}, {'key': 'betus', 'title': 'BetUS', 'last_update': '2026-01-11T18:59:27Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:27Z', 'outcomes': [{'name': 'Miami Heat', 'price': 1.91, 'point': 14.5}, {'name': 'Oklahoma City Thunder', 'price': 1.91, 'point': -14.5}]}]}, {'key': 'betmgm', 'title': 'BetMGM', 'last_update': '2026-01-11T18:59:41Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:41Z', 'outcomes': [{'name': 'Miami Heat', 'price': 1.91, 'point': 14.5}, {'name': 'Oklahoma City Thunder', 'price': 1.91, 'point': -14.5}]}]}, {'key': 'ballybet', 'title': 'Bally Bet', 'last_update': '2026-01-11T18:59:39Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:39Z', 'outcomes': [{'name': 'Miami Heat', 'price': 1.88, 'point': 15.0}, {'name': 'Oklahoma City Thunder', 'price': 1.93, 'point': -15.0}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2026-01-11T18:59:26Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:26Z', 'outcomes': [{'name': 'Miami Heat', 'price': 1.88, 'point': 15.0}, {'name': 'Oklahoma City Thunder', 'price': 1.91, 'point': -15.0}]}]}, {'key': 'betparx', 'title': 'betPARX', 'last_update': '2026-01-11T18:59:40Z', 'markets': [{'key': 'spreads', 'last_update': '2026-01-11T18:59:40Z', 'outcomes': [{'name': 'Miami Heat', 'price': 1.88, 'point': 15.0}, {'name': 'Oklahoma City Thunder', 'price': 1.93, 'point': -15.0}]}]}]",2026-01-11T11:00:01.948676-08:00,2026-01-11T19:00:01Z
